method,seed,episode,reward,num_iterations,stopped_reason,planted_blame,lowest_credit_agent,blame_credit
validator_anchored,20260421,69,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,70,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,71,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,72,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,73,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,74,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,75,0.0000,2,stagnant,ValidatorAgent,LogParserAgent,0.0000
validator_anchored,20260421,76,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,77,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,78,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,79,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,80,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,81,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,82,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,83,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,84,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,85,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,86,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,87,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,88,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,89,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,90,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,91,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,92,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,93,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,94,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,95,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,96,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,97,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,98,0.0000,2,stagnant,QAAgent,SchemaAgent,0.0000
validator_anchored,20260421,99,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,100,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,101,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,102,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,103,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,104,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,105,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,106,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,107,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,108,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,109,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,110,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,111,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,112,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,113,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,114,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,115,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,116,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,117,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,118,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,119,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,120,0.0000,2,stagnant,BuilderAgent,LogParserAgent,0.0000
validator_anchored,20260421,121,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,122,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,123,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,124,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,125,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,126,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,127,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,128,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,129,0.0000,2,stagnant,BuilderAgent,LogParserAgent,0.0000
validator_anchored,20260421,130,0.0000,2,stagnant,BuilderAgent,SchemaAgent,0.0000
validator_anchored,20260421,131,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,132,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,133,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,134,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,135,0.0000,2,stagnant,BuilderAgent,SchemaAgent,0.0000
validator_anchored,20260421,136,0.0000,2,stagnant,BuilderAgent,LogParserAgent,1.0000
validator_anchored,20260421,137,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,138,0.0000,2,stagnant,QAAgent,SchemaAgent,0.0000
validator_anchored,20260421,139,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,140,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,141,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,142,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,143,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,144,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,145,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,146,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,147,0.0000,2,stagnant,SchemaAgent,LogParserAgent,0.0000
validator_anchored,20260421,148,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,149,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,150,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,151,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,152,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,153,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,154,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,155,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,156,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,157,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,158,0.0000,2,stagnant,BuilderAgent,SchemaAgent,0.0000
validator_anchored,20260421,159,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,160,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,161,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,162,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,163,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,164,0.0000,2,stagnant,BuilderAgent,LogParserAgent,0.0000
validator_anchored,20260421,165,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,166,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,167,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,168,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,169,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,170,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,171,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,172,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,173,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,174,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,175,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,176,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,177,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,178,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,179,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,180,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,181,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,182,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,183,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,184,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,185,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,186,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,187,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,188,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,189,0.0000,2,stagnant,QAAgent,SchemaAgent,0.0000
validator_anchored,20260421,190,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,191,1.0000,2,complete,LogParserAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,192,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,193,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,194,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,195,0.0000,2,stagnant,SchemaAgent,LogParserAgent,0.0000
validator_anchored,20260421,196,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,197,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,198,0.0000,2,stagnant,SchemaAgent,LogParserAgent,0.0000
validator_anchored,20260421,199,0.0000,2,stagnant,BuilderAgent,LogParserAgent,0.0000
validator_anchored,20260421,200,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,201,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,202,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,203,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,204,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,205,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,206,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,207,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,208,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,209,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,210,0.0000,2,stagnant,BuilderAgent,SchemaAgent,0.0000
validator_anchored,20260421,211,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,212,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,213,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,214,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,215,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,216,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,217,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,218,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,219,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,220,0.0000,2,stagnant,ValidatorAgent,LogParserAgent,0.0000
validator_anchored,20260421,221,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,222,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,223,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,224,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,225,0.0000,2,stagnant,BuilderAgent,LogParserAgent,0.0000
validator_anchored,20260421,226,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,227,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,228,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,229,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,230,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,231,0.0000,2,stagnant,SchemaAgent,LogParserAgent,0.0000
validator_anchored,20260421,232,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,233,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,234,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,235,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,236,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,237,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,238,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,239,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,240,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,241,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,242,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,243,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,244,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,245,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,246,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,247,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,248,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,249,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,250,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,251,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,252,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,253,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,254,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,255,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,256,0.0000,2,stagnant,BuilderAgent,SchemaAgent,0.0000
validator_anchored,20260421,257,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,258,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,259,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,260,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,261,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,262,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,263,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,264,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,265,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,266,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,267,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,268,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,269,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,270,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,271,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,272,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,273,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,274,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,275,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,276,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,277,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,278,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,279,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,280,0.0000,2,stagnant,BuilderAgent,SchemaAgent,0.0000
validator_anchored,20260421,281,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,282,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,283,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,284,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,285,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,286,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,287,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,288,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,289,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,290,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,291,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,292,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,293,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,294,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,295,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,296,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,297,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,298,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,299,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,300,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,301,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,302,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,303,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,304,0.0000,2,stagnant,SchemaAgent,SchemaAgent,0.0000
validator_anchored,20260421,305,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,306,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,307,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,308,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,309,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,310,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,311,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,312,0.0000,2,stagnant,BuilderAgent,SchemaAgent,0.0000
validator_anchored,20260421,313,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,314,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,315,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,316,1.0000,2,complete,ValidatorAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,317,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,318,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,319,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,320,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,321,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,322,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,323,1.0000,1,complete,BuilderAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,324,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,325,0.0000,2,stagnant,BuilderAgent,SchemaAgent,0.0000
validator_anchored,20260421,326,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,327,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,328,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,329,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,330,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,331,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,332,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,333,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,334,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,335,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,336,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,337,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,338,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,339,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,340,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,341,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,342,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,343,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,344,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,345,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,346,0.0000,2,stagnant,BuilderAgent,SchemaAgent,0.0000
validator_anchored,20260421,347,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,348,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,349,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,350,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,351,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,352,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,353,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,354,0.0000,2,stagnant,SchemaAgent,SchemaAgent,0.0000
validator_anchored,20260421,355,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,356,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,357,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,358,0.0000,2,stagnant,,SchemaAgent,
validator_anchored,20260421,359,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,360,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,361,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,362,0.0000,2,stagnant,SchemaAgent,LogParserAgent,0.0000
validator_anchored,20260421,363,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,364,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,365,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,366,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,367,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,368,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,369,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.0000
validator_anchored,20260421,370,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.0000
validator_anchored,20260421,371,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,372,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,373,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,374,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,375,0.0000,2,stagnant,SchemaAgent,SchemaAgent,0.0000
validator_anchored,20260421,376,0.0000,2,stagnant,SchemaAgent,SchemaAgent,0.0000
validator_anchored,20260421,377,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,378,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,379,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,380,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,381,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,382,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,383,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,384,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,385,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,386,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,387,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,388,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,389,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,1.0000
validator_anchored,20260421,390,1.0000,2,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,391,0.0000,2,stagnant,,LogParserAgent,
validator_anchored,20260421,392,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,393,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,394,1.0000,1,complete,,DocumentAnalysisAgent,
validator_anchored,20260421,395,0.0000,2,stagnant,,DocumentAnalysisAgent,
validator_anchored,20260421,396,0.0000,2,stagnant,SchemaAgent,LogParserAgent,1.0000
validator_anchored,20260421,397,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.0000
validator_anchored,20260421,398,1.0000,2,complete,,DocumentAnalysisAgent,
